,Title,Date,Link to event
2817,Understanding & Supporting Trans Children & Young People,"Wed, Nov 9, 2022 2:30 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/understanding-supporting-trans-children-young-people-tickets-429174551637?aff=ebdssbonlinesearch
2818,Application Season 2022,"Tue, Nov 8, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.com/e/application-season-2022-tickets-448637225017?aff=ebdssbonlinesearch
2819,2022 Student Success Conference: Equity and Student Success,"Wed, Nov 9, 2022 9:00 AM MST (-07:00)",https://www.eventbrite.com/e/2022-student-success-conference-equity-and-student-success-tickets-367881432267?aff=ebdssbonlinesearch
2820,"PHOTOGRAPHY TALK: The secret world of Toys, with Shelly Corbett","Wed, Nov 16, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/photography-talk-the-secret-world-of-toys-with-shelly-corbett-tickets-378075593277?aff=ebdssbonlinesearch
2821,UC GIS Week 2022,"Tue, Nov 15, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/uc-gis-week-2022-tickets-405433260797?aff=ebdssbonlinesearch
2822,Embodying Antiracist Allyship: A Workshop for Non-Black Allies,"Sun, Nov 13, 2022 4:00 PM EST (-05:00) + 22 more events",https://www.eventbrite.com/e/embodying-antiracist-allyship-a-workshop-for-non-black-allies-tickets-308940889517?aff=ebdssbonlinesearch
2823,Creating a Low-Stress Environment and Minimizing Crises [Free Webinar],"Thu, Dec 15, 2022 12:00 PM CST (-06:00)",https://www.eventbrite.com/e/creating-a-low-stress-environment-and-minimizing-crises-free-webinar-tickets-449481580507?aff=ebdssbonlinesearch
2824,Government and Corporate Procurement for Black Owned Businesses,"Wed, Nov 23, 2022 9:30 AM PST (-08:00) + 10 more events",https://www.eventbrite.com/e/government-and-corporate-procurement-for-black-owned-businesses-tickets-270046615697?aff=ebdssbonlinesearch
2825,Build Black Wealth 2022,"Wed, Nov 9, 2022 6:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/build-black-wealth-2022-tickets-162413664643?aff=ebdssbonlinesearch
2826,International Short Film Week,"Wed, Nov 23, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/international-short-film-week-tickets-439125996677?aff=ebdssbonlinesearch
2827,Perfect Pollinators,"Thu, Nov 17, 2022 6:00 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/perfect-pollinators-tickets-399875587647?aff=ebdssbonlinesearch
2828,Online - Roman Britain's Pirate King,"Wed, Nov 23, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/online-roman-britains-pirate-king-tickets-410399464847?aff=ebdssbonlinesearch
2829,SheJumps Alpine Development School 2022,"Thu, Nov 17, 2022 5:30 PM PST (-08:00)",https://www.eventbrite.com/e/shejumps-alpine-development-school-2022-tickets-443394985337?aff=ebdssbonlinesearch
2830,How to Support Your Loved One with a Mental Health Condition,"Thu, Nov 10, 2022 5:00 PM PST (-08:00)",https://www.eventbrite.com/e/how-to-support-your-loved-one-with-a-mental-health-condition-tickets-439215975807?aff=ebdssbonlinesearch
2831,"Appleton Book Club: ""The Lady in Gold""","Tue, Nov 8, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/appleton-book-club-the-lady-in-gold-tickets-400175655157?aff=ebdssbonlinesearch
2832,"[Webinar]Ray.io,PyTorch,TensorFlow,Kubernetes,GPU,Spark,SageMaker,Kubeflow","Mon, Nov 21, 2022 9:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/webinarrayiopytorchtensorflowkubernetesgpusparksagemakerkubeflow-tickets-45852865154?aff=ebdssbonlinesearch
2833,Creating Accessible Workplaces,"Tue, Nov 8, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/creating-accessible-workplaces-tickets-348186464087?aff=ebdssbonlinesearch
2834,The CCL December Climate Conference,"Fri, Dec 2, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/the-ccl-december-climate-conference-registration-433555013717?aff=ebdssbonlinesearch
2835,"From Incarceration to Land-Based Learning: Kijibashik, KEEP2 & Akiikaa","Thu, Nov 10, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.ca/e/from-incarceration-to-land-based-learning-kijibashik-keep2-akiikaa-registration-435781192277?aff=ebdssbonlinesearch
2836,The popular politics of 21st century food and fuel riots,"Fri, Nov 11, 2022 4:00 PM GMT (+00:00)",https://www.eventbrite.com/e/the-popular-politics-of-21st-century-food-and-fuel-riots-tickets-419099286247?aff=ebdssbonlinesearch
2837,The Real Cost of Grant Funding,"Wed, Nov 9, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/the-real-cost-of-grant-funding-tickets-432180131407?aff=ebdssbonlinesearch
2838,Palliative Care & End Of Life Care Support In The,"Wed, Nov 16, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.com/e/palliative-care-end-of-life-care-support-in-the-tickets-434198388067?aff=ebdssbonlinesearch
2839,"Tabyana Ali & Nicholas Chavez- LIVE on the Zoom Stage-Sunday, November 20!","Sun, Nov 20, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/tabyana-ali-nicholas-chavez-live-on-the-zoom-stage-sunday-november-20-tickets-406338247637?aff=ebdssbonlinesearch
2840,"Tabyana Ali & Nicholas Chavez- LIVE on the Zoom Stage-Sunday, November 20!","Sun, Nov 20, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/tabyana-ali-nicholas-chavez-live-on-the-zoom-stage-sunday-november-20-tickets-406338247637?aff=ebdssbonlinesearch
2841,Part 2- Where Did Your Ancestor Live? Researching and Platting Land in PA,"Thu, Nov 17, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/part-2-where-did-your-ancestor-live-researching-and-platting-land-in-pa-tickets-420501450157?aff=ebdssbonlinesearch
2842,Dyslexia Awareness,"Mon, Nov 7, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/dyslexia-awareness-tickets-381695169527?aff=ebdssbonlinesearch
2843,November WomenRISE In Person & Virtual,"Tue, Nov 8, 2022 7:30 AM CST (-06:00)",https://www.eventbrite.com/e/november-womenrise-in-person-virtual-tickets-427254839727?aff=ebdssbonlinesearch
2844,Abolitionist Caregiver Circle,"Sat, Nov 19, 2022 2:00 PM EST (-05:00)",https://www.eventbrite.com/e/abolitionist-caregiver-circle-tickets-439665189417?aff=ebdssbonlinesearch
2845,Taster Session: Art Therapy and Mindfulness,"Tue, Nov 8, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/taster-session-art-therapy-and-mindfulness-tickets-122229944053?aff=ebdssbonlinesearch
2846,Anthrozoology as International Practice (#AIP2022): Student Conference,"Fri, Nov 11, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.com/e/anthrozoology-as-international-practice-aip2022-student-conference-tickets-393288986947?aff=ebdssbonlinesearch
2847,Virtual Lecture: Living with Art in Renaissance Italy,"Tue, Nov 8, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-lecture-living-with-art-in-renaissance-italy-tickets-406911231447?aff=ebdssbonlinesearch
2848,Hypertension – Case Studies and New Therapies,"Wed, Nov 9, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/hypertension-case-studies-and-new-therapies-registration-443181546937?aff=ebdssbonlinesearch
2849,*80's Music* Online Dance Party - Free on Zoom,"Fri, Nov 11, 2022 10:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.ca/e/80s-music-online-dance-party-free-on-zoom-tickets-422023472567?aff=ebdssbonlinesearch
2850,"LIVE Venice Walking Tour: St Mark Square, Rialto Bridge, all the best","Wed, Nov 30, 2022 9:00 AM EST (-05:00)",https://www.eventbrite.com/e/live-venice-walking-tour-st-mark-square-rialto-bridge-all-the-best-tickets-449601950537?aff=ebdssbonlinesearch
2851,FREE WEBINAR - Dying to Know: End of Life & Funeral Planning,"Wed, Nov 9, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/free-webinar-dying-to-know-end-of-life-funeral-planning-tickets-414609697767?aff=ebdssbonlinesearch
2852,DREAM BIG: Assertive Feedback — How to Give & Receive It Effectively,"Thu, Nov 10, 2022 11:30 AM CST (-06:00)",https://www.eventbrite.com/e/dream-big-assertive-feedback-how-to-give-receive-it-effectively-registration-417739158067?aff=ebdssbonlinesearch
2853,Expressive Arts,"Mon, Nov 7, 2022 6:00 PM EST (-05:00) + 20 more events",https://www.eventbrite.com/e/expressive-arts-tickets-249259972287?aff=ebdssbonlinesearch
2854,Getting Unstuck: Freeing ourselves from inner conflicts!,"Sun, Nov 20, 2022 9:30 AM ACDT (+10:30)",https://www.eventbrite.com.au/e/getting-unstuck-freeing-ourselves-from-inner-conflicts-tickets-231277686787?aff=ebdssbonlinesearch
2855,Grievance Mechanism Training - Session 1,"Mon, Nov 7, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.com/e/grievance-mechanism-training-session-1-tickets-428987913397?aff=ebdssbonlinesearch
2856,Free Diabetes Cook Along Classes,"Wed, Nov 16, 2022 11:00 AM MST (-07:00) + 1 more event",https://www.eventbrite.com/e/free-diabetes-cook-along-classes-tickets-413087655297?aff=ebdssbonlinesearch
2857,Python for Beginners - Part I (FREE Virtual Training),"Sun, Nov 20, 2022 1:00 PM PST (-08:00)",https://www.eventbrite.com/e/python-for-beginners-part-i-free-virtual-training-tickets-321724415387?aff=ebdssbonlinesearch
2858,SINP Information Session on Permanent Residency,"Mon, Nov 7, 2022 1:30 PM CST (-06:00)",https://www.eventbrite.ca/e/sinp-information-session-on-permanent-residency-tickets-428810452607?aff=ebdssbonlinesearch
2859,Library Resources/Business Plan & Finances,"Tue, Nov 8, 2022 6:00 PM CST (-06:00)",https://www.eventbrite.com/e/library-resourcesbusiness-plan-finances-tickets-440529103407?aff=ebdssbonlinesearch
2860,Monday Mindful Still Life : Evening Session,"Mon, Nov 7, 2022 6:00 PM GMT (+00:00) + 5 more events",https://www.eventbrite.co.uk/e/monday-mindful-still-life-evening-session-tickets-237427450897?aff=ebdssbonlinesearch
2861,Phase 1 Training and Demo,"Thu, Nov 17, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/phase-1-training-and-demo-tickets-435603490767?aff=ebdssbonlinesearch
2862,Impact Forum: Online,"Tue, Nov 15, 2022 3:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/impact-forum-online-tickets-421347400417?aff=ebdssbonlinesearch
2863,A Financial Health Check,"Fri, Nov 11, 2022 3:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/a-financial-health-check-tickets-446113707107?aff=ebdssbonlinesearch
2864,Transdisciplinary Dialogues Series: Endangered Tribal Languages in India,"Wed, Nov 9, 2022 2:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/transdisciplinary-dialogues-series-endangered-tribal-languages-in-india-tickets-413658843737?aff=ebdssbonlinesearch
2865,Broker Responsibility,"Tue, Nov 15, 2022 9:30 AM CST (-06:00)",https://www.eventbrite.com/e/broker-responsibility-tickets-367223424147?aff=ebdssbonlinesearch
2866,Asian American Healing Space: an evening of meditation and self-care,"Wed, Nov 16, 2022 8:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/asian-american-healing-space-an-evening-of-meditation-and-self-care-tickets-118416301345?aff=ebdssbonlinesearch
2867,UCD Food and Health Public Lectures 2022,"Mon, Nov 14, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/ucd-food-and-health-public-lectures-2022-tickets-208581291257?aff=ebdssbonlinesearch
2868,"Giving Big: The Impact of Large, Unrestricted Gifts of Nonprofits","Tue, Nov 15, 2022 2:00 PM EST (-05:00)",https://www.eventbrite.com/e/giving-big-the-impact-of-large-unrestricted-gifts-of-nonprofits-registration-394638543507?aff=ebdssbonlinesearch
2869,"Let’s just stop writing requirements, we can’t write them properly anyhow","Mon, Nov 7, 2022 5:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/lets-just-stop-writing-requirements-we-cant-write-them-properly-anyhow-registration-403420179617?aff=ebdssbonlinesearch
2870,ODI Summit 2022 – Data Decade: The essential data conference,"Tue, Nov 8, 2022 10:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/odi-summit-2022-data-decade-the-essential-data-conference-tickets-353611239737?aff=ebdssbonlinesearch
2871,"Metaverse, winner takes all","Wed, Nov 9, 2022 6:00 PM CET (+01:00)",https://www.eventbrite.es/e/metaverse-winner-takes-all-tickets-435616670187?aff=ebdssbonlinesearch
2872,An Introduction to Coding with CodeOp: HTML & CSS,"Wed, Dec 7, 2022 6:30 PM CET (+01:00)",https://www.eventbrite.com/e/an-introduction-to-coding-with-codeop-html-css-tickets-399447326707?aff=ebdssbonlinesearch
2873,Cooking with Cannabis,"Tue, Nov 29, 2022 4:00 PM CST (-06:00)",https://www.eventbrite.com/e/cooking-with-cannabis-tickets-414872202927?aff=ebdssbonlinesearch
2874,Potential Financial Benefits and Credits for Caregivers,"Wed, Nov 16, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.ca/e/potential-financial-benefits-and-credits-for-caregivers-tickets-403566778097?aff=ebdssbonlinesearch
2875,Back from the brink: Genetics in plant conservation,"Thu, Nov 17, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/back-from-the-brink-genetics-in-plant-conservation-tickets-387732728027?aff=ebdssbonlinesearch
2876,Self Care and Compassion during the Winter Months - 2 Part Series,"Tue, Nov 8, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.ca/e/self-care-and-compassion-during-the-winter-months-2-part-series-tickets-388621185427?aff=ebdssbonlinesearch
2877,Lecture: When the Music Stopped,"Tue, Nov 22, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/lecture-when-the-music-stopped-tickets-446528949107?aff=ebdssbonlinesearch
2878,Disabled People’s Mental Health Matters,"Thu, Nov 10, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/disabled-peoples-mental-health-matters-tickets-444506860987?aff=ebdssbonlinesearch
2879,Serviced Accommodation Online Training,"Tue, Nov 15, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/serviced-accommodation-online-training-tickets-141069983117?aff=ebdssbonlinesearch
2880,להיות עצמאים - מאיפה מתחילים,"Mon, Nov 7, 2022 6:00 PM IST (+02:00)",https://www.eventbrite.com/e/444596820057?aff=ebdssbonlinesearch
2881,Fear Memory Generalization: When the Protective Mechanism Goes Wrong,"Sat, Nov 19, 2022 11:00 AM EST (-05:00)",https://www.eventbrite.com/e/fear-memory-generalization-when-the-protective-mechanism-goes-wrong-tickets-436127467997?aff=ebdssbonlinesearch
2882,Board Development Program - Risk Management Webinar,"Wed, Nov 9, 2022 1:30 PM MST (-07:00)",https://www.eventbrite.ca/e/board-development-program-risk-management-webinar-registration-380025625877?aff=ebdssbonlinesearch
2883,The world is broken – what would Jesus do? with John Bell,"Tue, Nov 15, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/the-world-is-broken-what-would-jesus-do-with-john-bell-tickets-410393015557?aff=ebdssbonlinesearch
2884,Sonder Social: Connection Journal Prompts & My Favorites,"Tue, Nov 29, 2022 5:30 PM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-connection-journal-prompts-my-favorites-tickets-442571612607?aff=ebdssbonlinesearch
2885,The Psychology of Dreaming | Story Beings,"Mon, Nov 7, 2022 6:00 PM +08 (+08:00)",https://www.eventbrite.sg/e/the-psychology-of-dreaming-story-beings-tickets-425660701617?aff=ebdssbonlinesearch
2886,Tai Chi & Qigong for Resistance and Anti-Oppression,"Mon, Nov 7, 2022 7:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/tai-chi-qigong-for-resistance-and-anti-oppression-tickets-408001572687?aff=ebdssbonlinesearch
2887,LIVE Walking Tour of Old Southampton: From Medieval to Victorian Times,"Sun, Nov 20, 2022 11:00 AM EST (-05:00)",https://www.eventbrite.com/e/live-walking-tour-of-old-southampton-from-medieval-to-victorian-times-tickets-449456866587?aff=ebdssbonlinesearch
2888,Speak the Word: online journaling workshop,"Sat, Dec 31, 2022 6:00 PM GMT (+00:00) + 4 more events",https://www.eventbrite.co.uk/e/speak-the-word-online-journaling-workshop-tickets-253737785547?aff=ebdssbonlinesearch
2889,LeanIn.Org Circle Leader Training,"Tue, Nov 8, 2022 9:00 AM PST (-08:00) + 5 more events",https://www.eventbrite.com/e/leaninorg-circle-leader-training-tickets-413102941017?aff=ebdssbonlinesearch
2890,Memoirama: Everything You Need To Know To Write Memoir,"Tue, Dec 6, 2022 12:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/memoirama-everything-you-need-to-know-to-write-memoir-tickets-45109657199?aff=ebdssbonlinesearch
2891,Lifting the Veil: Adults in Recovery,"Tue, Nov 15, 2022 12:00 PM CST (-06:00)",https://www.eventbrite.com/e/lifting-the-veil-adults-in-recovery-tickets-345741150087?aff=ebdssbonlinesearch
2892,How to Make LinkedIn Work for You,"Wed, Nov 9, 2022 1:30 PM CST (-06:00) + 1 more event",https://www.eventbrite.com/e/how-to-make-linkedin-work-for-you-tickets-272896309207?aff=ebdssbonlinesearch
2893,Resume Tips to Get You Noticed,"Mon, Nov 14, 2022 10:00 AM CST (-06:00) + 1 more event",https://www.eventbrite.com/e/resume-tips-to-get-you-noticed-tickets-291455761027?aff=ebdssbonlinesearch
2894,Rheumatology: Fibromyalgia and Rheumatology Referral Pathways,"Thu, Nov 10, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/rheumatology-fibromyalgia-and-rheumatology-referral-pathways-tickets-428415501297?aff=ebdssbonlinesearch
2895,Virtual Yoga: Classic Flow,"Mon, Nov 7, 2022 8:00 AM EST (-05:00) + 10 more events",https://www.eventbrite.com/e/virtual-yoga-classic-flow-registration-229053674707?aff=ebdssbonlinesearch
2896,Negotiation Workshop,"Mon, Nov 21, 2022 5:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/negotiation-workshop-registration-399500906967?aff=ebdssbonlinesearch
2897,L.A. Times December Book Club: Celeste Ng discusses “Our Missing Hearts”,"Thu, Dec 8, 2022 6:00 PM PST (-08:00)",https://www.eventbrite.com/e/la-times-december-book-club-celeste-ng-discusses-our-missing-hearts-tickets-453953225317?aff=ebdssbonlinesearch
2898,The Activist Museum,"Wed, Nov 9, 2022 3:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/the-activist-museum-tickets-417832838267?aff=ebdssbonlinesearch
2899,2022 Meaningful Movies Project Awards Ceremony,"Thu, Nov 10, 2022 7:00 PM PST (-08:00)",https://www.eventbrite.com/e/2022-meaningful-movies-project-awards-ceremony-tickets-446512730597?aff=ebdssbonlinesearch
2900,Energy and Nutrition: How to Eat For Better Energy,"Thu, Dec 1, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/energy-and-nutrition-how-to-eat-for-better-energy-tickets-387582619047?aff=ebdssbonlinesearch
2901,"Modern Enchantments, Anachronistic Space","Mon, Nov 21, 2022 5:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/modern-enchantments-anachronistic-space-tickets-412903043117?aff=ebdssbonlinesearch
2902,Lecture : The Irish Civil War: a local and regional perspective,"Tue, Nov 8, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/lecture-the-irish-civil-war-a-local-and-regional-perspective-tickets-451941107017?aff=ebdssbonlinesearch
2903,SocietyX: Introduction to EFT Tapping,"Thu, Nov 10, 2022 10:30 AM EST (-05:00) + 60 more events",https://www.eventbrite.com/e/societyx-introduction-to-eft-tapping-tickets-260194567957?aff=ebdssbonlinesearch
